gyro_x,gyro_y,gyro_z,activity
1.907,0.715,-4.082,1
1.652,0.4927,-5.095,1
1.509,0.423,-5.576,1
1.454,0.3827,-5.446,1
1.957,0.5024,-4.672,1
3.212,0.5195,-2.973,1
4.579,1.057,-0.1896,1
2.19,1.573,2.053,1
-0.9251,2.175,3.65,1
-2.693,2.511,5.071,1
-2.34,2.429,6.672,1
-1.118,2.596,7.621,1
-1.46,2.138,6.861,1
-2.198,1.104,4.244,1
-1.799,-0.1292,1.76,1
-1.576,-0.7095,0.6949,1
-1.483,-1.056,-0.2862,1
-0.4241,-1.015,-1.951,1
-0.3289,-0.8891,-3.904,1
0.7047,-0.7596,-5.332,1
1.368,-0.8109,-6.062,1
1.592,-0.8549,-6.155,1
0.8636,-0.9172,-5.975,1
1.019,-0.6411,-5.702,1
2.92,-0.2905,-4.6,1
2.383,0.285,-2.315,1
-0.08939,1.104,0.3247,1
-1.696,1.978,3.089,1
-1.415,2.496,5.408,1
-0.4339,2.65,6.659,1
-0.2751,2.658,6.793,1
1.665,2.667,5.706,1
-1.78,1.947,3.959,1
-2.501,1.03,2.721,1
-2.04,0.4194,1.848,1
-1.74,-0.05957,0.7755,1
-0.991,-0.409,-0.8482,1
0.1965,-0.9307,-2.638,1
1.251,-1.659,-4.247,1
4.431,-2.63,-5.068,1
5.283,-3.836,-5.08,1
1.707,-4.376,-4.947,1
-1.05,-3.882,-5.316,1
-1.154,-2.589,-4.748,1
-2.113,-1.042,-2.418,1
-3.282,1.399,1.489,1
-1.744,2.577,5.326,1
-1.624,3.45,7.554,1
-1.045,3.072,7.512,1
-1.145,1.477,5.373,1
1.568,0.8323,3.302,1
2.554,0.5281,2.525,1
1.116,0.6429,2.009,1
-0.8884,0.7565,1.77,1
-0.8933,0.4756,1.361,1
-1.18,0.1249,0.1866,1
-0.9519,-0.6472,-1.674,1
0.2026,-1.193,-3.332,1
0.4396,-1.901,-4.518,1
3.202,-2.927,-5.432,1
5.471,-4.571,-5.349,1
2.613,-5.563,-4.971,1
-2.001,-4.862,-5.235,1
-2.324,-2.755,-4.218,1
0.2038,-0.5092,-1.064,1
-0.08328,1.647,2.027,1
-2.606,3.409,3.891,1
-4.012,4.18,5.59,1
-2.468,3.899,6.731,1
-1.132,3.336,6.003,1
-1.059,1.68,4.652,1
0.02912,0.4084,3.495,1
-0.3154,-0.2856,2.487,1
-0.5475,-0.4053,1.997,1
-0.8322,-0.3931,1.228,1
-1.025,-0.3662,-0.07847,1
-0.6318,-0.5409,-1.744,1
0.6107,-1.063,-3.212,1
1.666,-1.973,-4.221,1
1.25,-2.871,-5.11,1
0.8978,-3.307,-5.828,1
1.449,-2.951,-5.877,1
1.752,-1.838,-4.617,1
1.015,-0.1707,-1.85,1
-1.657,1.691,1.254,1
-2.99,2.736,4.009,1
-3.43,3.045,6.066,1
-1.938,2.746,7.372,1
-0.5378,2.515,7.059,1
-1.712,1.719,4.83,1
-0.9348,0.7956,2.89,1
0.034,0.1738,1.407,1
-0.4193,-0.3222,0.4909,1
-0.8298,-0.8806,-0.5146,1
-1.135,-1.031,-1.97,1
-0.8469,-1.124,-3.661,1
0.2967,-1.182,-5.191,1
0.7169,-1.436,-6.319,1
1.235,-1.645,-6.938,1
1.423,-2.016,-6.931,1
1.531,-1.901,-6.115,1
2.14,-1.527,-3.359,1
1.459,-0.1585,0.3504,1
0.3199,1.688,3.757,1
-1.228,3.169,5.995,1
-2.375,3.591,7.433,1
-1.709,3.31,8.443,1
-0.9055,2.969,8.746,1
0.6803,2.615,8.254,1
0.5972,2.291,6.83,1
-0.875,1.193,3.869,1
-1.868,0.4377,0.9661,1
-2.434,-0.2257,-0.5769,1
-1.601,-0.4737,-1.78,1
-1.114,-0.4847,-3.299,1
-0.4107,-0.464,-4.895,1
0.3663,-0.4933,-6.386,1
-0.2409,-0.2954,-8.011,1
-0.7613,0.01496,-9.465,1
1.042,0.03206,-9.46,1
2.234,-0.6289,-8.113,1
2.903,-1.088,-5.105,1
0.08898,-0.01925,-0.7834,1
-1.74,0.8103,3.642,1
-1.244,1.09,6.815,1
-0.3508,1.523,8.695,1
-0.2433,2.043,9.709,1
-0.6453,1.986,10.12,1
-0.6331,1.196,9.235,1
-1.15,0.368,7.155,1
-1.202,0.3277,4.46,1
-1.723,0.109,2.391,1
-1.546,-0.02658,1.197,1
-0.5573,0.285,-0.6906,1
-0.8566,0.4487,-3.079,1
-0.1407,0.4377,-5.284,1
0.9222,0.1603,-7.393,1
1.526,-0.266,-9.168,1
2.017,-0.8891,-10.19,1
2.435,-1.643,-10.23,1
1.625,-1.936,-9.09,1
0.5923,-1.703,-6.524,1
-0.9519,-0.2489,-2.078,1
-1.746,1.188,2.901,1
-1.052,1.415,6.122,1
-0.2421,1.678,7.948,1
0.5911,2.199,8.972,1
0.4518,2.639,9.313,1
0.2502,2.24,9.108,1
-0.148,1.742,7.771,1
-1.006,0.9801,5.523,1
-1.281,0.6051,3.279,1
-2.148,0.07482,1.451,1
-1.571,0.003963,-0.4438,1
-1.074,0.00885,-2.653,1
-0.1993,-0.172,-5.094,1
0.9332,-0.4798,-7.259,1
1.207,-1.327,-8.811,1
1.061,-1.964,-10.01,1
1.131,-2.009,-10.16,1
0.282,-1.627,-9.393,1
1.54,-1.044,-6.252,1
1.041,-0.01803,-1.195,1
-1.355,1.391,3.289,1
-2.298,1.642,6.198,1
-2.197,1.689,8.169,1
-1.414,1.641,9.637,1
-2.023,1.209,9.909,1
-1.399,-0.03391,9.449,1
-0.8518,-0.7926,7.818,1
-1.249,-0.6912,4.981,1
-1.768,-0.3809,2.21,1
-1.994,-0.1878,0.5862,1
-1.272,0.2117,-0.561,1
-0.4828,0.6246,-1.629,1
0.3223,0.7688,-2.513,1
0.9405,0.7712,-3.177,1
1.24,0.7773,-3.651,1
1.318,0.7859,-3.878,1
1.437,0.6185,-3.782,1
1.479,0.1493,-3.198,1
1.287,-0.1769,-2.313,1
1.302,-0.1769,-2.093,1
1.47,0.1884,-2.163,1
0.1024,0.1603,-1.295,1
-0.08817,0.5183,0.5678,1
1.603,0.6099,2.526,1
-0.02708,0.3326,3.092,1
-0.9642,0.1542,3.601,1
-1.488,-0.1316,3.819,1
-2.264,-0.1133,3.487,1
-2.031,0.1359,2.948,1
-0.4474,0.3473,2.546,1
0.9564,0.4267,1.943,1
1.917,0.4145,0.9099,1
2.254,0.3436,-0.0577,1
2.055,0.2263,-0.8042,1
1.615,0.1335,-1.334,1
1.437,0.01985,-1.745,1
1.733,-0.1585,-1.915,1
2.552,-0.5898,-1.602,1
2.76,-1.196,-1.006,1
-0.8346,-2.104,-0.7907,1
-3.857,-2.277,-2.026,1
-3.832,-1.603,-3.729,1
-2.348,-0.69,-4.284,1
-1.127,-0.4835,-3.553,1
1.985,-0.6692,-1.476,1
1.2,-1.01,0.299,1
-1.216,-1.076,1.115,1
-1.946,-0.3662,1.71,1
-1.489,0.5513,2.126,1
-0.2714,0.9557,2.454,1
1.081,0.6625,2.273,1
1.936,0.2789,1.526,1
0.8526,-0.06201,0.4371,1
1.346,-0.5348,-0.8799,1
2.601,-0.8195,-1.859,1
3.408,-1.313,-2.676,1
3.656,-1.693,-3.187,1
3.601,-2.179,-3.443,1
3.395,-2.485,-3.416,1
3.382,-2.668,-3.037,1
3.798,-2.597,-2.493,1
3.319,-2.179,-1.953,1
2.529,-1.622,-1.516,1
1.438,-1.076,-1.37,1
0.6033,-0.4432,-1.309,1
-0.2433,0.1836,-1.013,1
-0.2934,0.3632,-0.5843,1
0.2221,0.2532,-0.2984,1
0.09142,0.2654,-0.4315,1
0.03156,0.2422,-0.4267,1
-0.1297,0.1921,-0.3179,1
-0.4694,0.23,-0.1933,1
0.1598,0.2483,-0.03326,1
0.2698,0.1946,-0.04304,1
0.1818,0.1359,-0.0002749,1
0.07554,0.007628,0.08158,1
0.01323,-0.02414,0.002169,1
-0.1016,0.03939,-0.12,1
-0.3704,0.1151,-0.197,1
-0.5243,0.1298,-0.1603,1
-0.5304,0.1274,-0.1725,1
-0.4034,0.03328,-0.23,1
-0.1566,0.08338,-0.2422,1
0.4738,0.1493,-0.09924,1
-0.1957,0.03206,-0.164,1
0.1061,0.1115,0.03882,1
-0.006315,0.04061,-0.08091,1
0.6253,0.08948,-0.241,1
0.8868,0.00885,-0.2678,1
0.1757,-0.01436,-0.109,1
-0.3289,0.05405,-0.07724,1
-0.6575,0.06627,-0.1053,1
-0.1529,0.07116,0.05226,1
0.3333,0.08826,0.09135,1
0.326,0.08338,-0.06625,1
0.2478,0.01129,0.005834,1
0.2441,-0.04002,0.09258,1
0.227,-0.02536,0.09624,1
0.2283,-0.02414,0.1256,1
0.2331,-0.0107,0.09502,1
0.2735,-0.005811,0.1182,1
0.2112,-0.03147,0.1109,1
0.1708,-0.04002,0.08158,1
0.05722,-0.03025,0.03638,1
-0.00998,-0.02902,0.01683,1
0.0169,-0.0278,0.03638,1
-0.07595,-0.01192,0.01316,1
-0.324,0.005185,-0.02471,1
-1.189,0.09193,0.1195,1
-1.75,0.05528,0.1573,1
-1.806,0.2251,0.4481,1
-2.011,0.4841,0.9087,1
-2.302,0.8335,1.391,1
-2.098,0.759,1.714,1
-1.789,0.7028,1.557,1
-1.863,0.5916,1.133,1
-1.976,0.3228,0.6289,1
-1.7,0.02595,0.2526,1
-1.132,-0.1659,0.08769,1
-1.497,-0.2978,-0.01127,1
-1.992,-0.4126,0.07669,1
-2.062,-0.5018,0.3076,1
-2.452,-0.5507,0.3638,1
-3.039,-0.4835,0.2978,1
-3.637,-0.4444,0.161,1
-3.816,-0.453,0.02049,1
-1.751,-0.745,0.1537,1
-0.6196,-0.9881,0.3577,1
0.4616,-1.148,0.5373,1
1.066,-1.411,0.6167,1
1.418,-1.39,0.5483,1
1.573,-1.484,0.3662,1
1.305,-1.391,0.2819,1
1.044,-1.317,0.07914,1
0.9674,-1.203,-0.03204,1
0.7341,-1.038,-0.1762,1
1.131,-0.9563,-0.2666,1
0.7903,-1.043,-0.3094,1
0.4494,-1.169,-0.1725,1
-0.3814,-1.314,-0.1884,1
-0.6746,-1.298,-0.379,1
0.1317,-1.361,-0.6124,1
0.6595,-1.517,-0.6063,1
1.441,-1.711,-0.335,1
0.954,-1.738,-0.1163,1
0.6046,-1.715,0.2221,1
0.497,-1.622,0.5703,1
-0.6428,-1.294,0.6448,1
-2.027,-0.5312,1.058,1
-3.172,0.252,1.356,1
-4.199,0.8689,0.9612,1
-4.664,1.286,0.6216,1
-4.258,1.341,0.971,1
-4.362,0.9264,1.388,1
-5.477,0.6906,1.551,1
-4.75,-0.1097,1.364,1
-2.563,-0.2709,1.223,1
-1.135,-0.09866,0.9734,1
0.541,-0.1659,0.7841,1
0.5471,-0.09011,0.3516,1
0.5386,0.02595,-0.05403,1
0.6986,-0.02047,-0.1383,1
0.2112,0.04795,-0.3986,1
-0.1138,-0.06201,-0.478,1
0.01079,-0.1304,-0.3375,1
0.519,-0.1268,-0.007605,1
0.4653,0.07238,0.1378,1
0.2906,0.1848,0.2734,1
-0.2152,0.1665,0.3711,1
-0.3289,0.06383,0.4505,1
-0.2348,0.252,0.3724,1
-0.4327,0.1701,0.4237,1
0.01568,-0.05957,0.5776,1
0.1305,0.1029,0.5104,1
0.1171,0.1457,0.4725,1
-0.07229,0.03817,0.5226,1
-0.5133,0.02962,0.5703,1
-0.4645,-0.08889,0.5862,1
-0.699,-0.1524,0.5605,1
-0.7552,-0.1426,0.4395,1
-0.3411,-0.1817,0.4689,1
-0.09672,-0.2526,0.5727,1
0.3565,-0.2159,0.5141,1
0.5239,-0.04368,0.3882,1
1.334,-0.1255,0.3333,1
1.852,-0.03513,0.2966,1
2.229,-0.005811,0.3516,1
2.711,-0.02047,0.07303,1
1.577,-0.6717,0.1781,1
1.335,-0.6497,0.1414,1
1.757,-0.2966,0.3968,1
1.955,-0.03269,0.172,1
0.4738,0.3998,-0.3008,1
-1.577,0.7407,-0.4939,1
-2.92,0.941,-0.5439,1
-3.698,1.173,-0.6344,1
-4.339,0.8115,-0.5989,1
-1.26,0.1823,-0.4389,1
1.473,-0.07789,-0.7773,1
2.925,-0.7474,-0.8763,1
2.154,-1.3,-0.5659,1
1.182,-1.231,-0.3717,1
0.8257,-1.078,0.06692,1
1.433,-1.316,0.9062,1
1.037,-1.207,1.501,1
0.2564,-0.8378,1.509,1
0.02667,-0.5385,1.104,1
-0.06496,-0.3222,0.4005,1
-0.2763,-0.2172,-0.1664,1
-0.7833,-0.1915,-0.3375,1
-0.8469,-0.095,-0.2324,1
-0.3618,0.003963,0.02538,1
0.007124,0.02229,0.2868,1
0.2857,-0.05468,0.6191,1
1.046,-0.161,1.074,1
3.501,-0.3503,1.759,1
6.265,0.2141,2.514,1
5.578,0.9789,2.754,1
3.768,1.211,2.593,1
2.458,1.083,2.181,1
1.257,1.42,1.077,1
1.549,1.169,0.5654,1
0.9662,0.6784,0.464,1
1.036,1.271,0.07547,1
-0.6465,0.6918,0.02782,1
-1.381,0.3815,-0.1298,1
-1.35,0.4328,-0.3228,1
-2.262,0.3351,-0.3973,1
-1.85,0.2556,-0.2617,1
2.079,0.2495,0.3198,1
1.963,0.1371,0.1366,1
1.325,0.06261,-0.00394,1
0.7304,0.01862,-0.0467,1
1.044,0.07727,0.06081,1
0.585,0.1713,-0.05647,1
-0.08695,0.2263,-0.2067,1
-0.4486,0.05528,-0.3766,1
-0.2849,-0.4298,-0.6576,1
0.8538,-0.7731,-0.9056,1
1.985,-1.107,-1.27,1
0.976,-1.535,-1.427,1
-1.46,-1.968,-1.635,1
-2.441,-2.105,-2.208,1
-1.468,-2.183,-2.378,1
-1.075,-2.375,-2.141,1
-1.915,-2.482,-2.043,1
-1.821,-2.549,-2.071,1
-1.376,-2.365,-2.058,1
-1.116,-2.227,-2.229,1
-0.4461,-1.781,-2.336,1
-0.2287,-1.146,-2.341,1
0.3455,-0.6521,-2.165,1
0.3663,-0.3039,-1.767,1
0.4384,-0.09378,-1.088,1
0.4665,0.01862,-0.4132,1
-0.6465,0.04306,-0.0748,1
-1.052,-0.02658,0.1659,1
-1.023,-0.1219,0.128,1
-0.3606,-0.2868,-0.01005,1
0.5765,-0.442,0.2001,1
-0.3912,-0.3931,0.2013,1
-0.5756,-0.2941,0.1757,1
0.9039,-0.3002,0.1659,1
0.7218,-0.2184,0.07547,1
-0.4632,-0.09988,0.09869,1
-0.4706,-0.1231,0.2319,1
-0.06129,-0.1048,0.1952,1
-0.7491,-0.04002,0.06448,1
-0.7736,-0.08156,-0.05525,1
-0.908,-0.1255,-0.1212,1
-0.9006,-0.09378,-0.06258,1
-0.5268,-0.08645,-0.001497,1
0.144,-0.1561,-0.002718,1
0.02789,-0.1158,-0.008827,1
-0.06129,-0.01925,0.03149,1
0.1354,-0.0388,0.0657,1
-0.3887,-0.05468,0.03027,1
-0.4498,-0.1353,-0.03815,1
-0.2861,-0.1011,-0.1017,1
-0.008758,0.03084,-0.05647,1
0.2955,0.003963,-0.02104,1
-0.08084,-0.009476,-0.01005,1
-0.4681,-0.003367,0.02049,1
-0.1932,-0.0107,-0.03082,1
0.01568,-0.0107,-0.04792,1
-0.4755,0.05772,-0.07969,1
-0.2311,0.07849,-0.0002749,1
0.0902,0.1762,0.0266,1
-0.2934,0.1249,-0.03937,1
0.1366,0.07971,-0.06014,1
0.1122,0.3192,-0.07358,1
-0.01242,0.7908,0.05837,1
-0.6795,1.124,0.03271,1
-0.4193,1.115,-0.04792,1
0.9234,0.9777,-0.175,1
0.3773,0.4804,-0.2239,1
-0.07473,-0.007033,-0.07847,1
-0.1297,-0.2685,0.07547,1
0.2906,-0.3711,0.3626,1
0.3419,-0.5006,0.5129,1
0.2136,-0.4786,0.4298,1
0.02301,-0.4004,0.1671,1
0.4567,-0.1976,0.1243,1
0.3064,-0.0669,0.09746,1
0.0621,-0.07056,0.3088,1
-0.3912,-0.2477,0.2538,1
0.3272,-0.3455,0.2893,1
0.4775,-0.1964,0.3271,1
0.8269,-0.128,0.4591,1
2.568,-0.2587,0.387,1
4.331,-0.442,-0.02715,1
4.52,-1.072,-0.3668,1
1.118,-1.329,-0.5745,1
-0.7161,-0.9783,-0.4902,1
-0.8542,-0.4298,-0.3033,1
-2.606,0.002741,-0.324,1
-4.128,0.1836,-0.2287,1
-5.037,0.4963,-0.02715,1
-4.325,0.5501,0.2343,1
-2.34,0.5831,0.4689,1
-0.4645,0.7639,0.3467,1
0.2368,0.897,0.3039,1
-1.535,0.456,0.5605,1
-0.9043,0.3302,0.602,1
-0.8884,0.3228,0.5984,1
-0.6208,0.3607,0.5165,1
0.1097,0.7003,0.4909,1
1.011,0.5305,0.3956,1
1.261,0.3436,0.3504,1
1.284,0.4401,0.3797,1
0.7731,0.3228,0.1378,1
1.523,0.1212,0.4909,1
1.557,0.241,0.4933,1
1.525,0.1628,0.5507,1
0.9369,0.2373,0.5067,1
0.7841,0.1677,0.6472,1
-0.05274,-0.2905,0.508,1
-0.8188,-0.07301,0.4188,1
-2.149,0.03451,0.1744,1
-3.916,0.03817,-0.005162,1
-3.228,0.09437,-0.2202,1
-2.237,0.2544,-0.3045,1
-1.857,0.2837,-0.2202,1
-1.305,0.3705,-0.2666,1
-1.427,0.5146,-0.2923,1
-0.5378,0.7175,-0.1567,1
-0.3154,0.5085,0.117,1
-0.5854,0.478,0.2734,1
-0.3362,0.2068,0.2502,1
-0.8518,0.3558,0.05226,1
-0.8847,0.2324,0.2343,1
-0.429,0.05405,0.2563,1
0.1672,0.1347,0.2294,1
-0.1383,-0.04246,0.3345,1
-0.2531,0.1884,0.4713,1
-0.3741,0.2935,0.53,1
-1.198,0.2556,0.4542,1
-1.397,0.4096,0.2612,1
-0.8835,0.5696,0.1024,1
-1.008,0.5464,0.3003,1
-1.251,0.5183,0.2575,1
-1.095,0.3741,0.2221,1
-1.334,0.06994,0.3039,1
-0.8456,-0.1329,0.227,1
-0.3117,-0.2245,0.2722,1
-0.2494,-0.2563,0.02905,1
-0.1578,-0.2379,-0.08213,1
-0.4779,-0.106,-0.2067,1
-0.908,-0.08889,-0.1591,1
-0.7064,0.0002978,-0.1884,1
-0.05641,0.1225,-0.1469,1
1.179,-0.1463,-0.1615,1
1.568,-0.2086,-0.0296,1
0.4726,-0.172,-0.1371,1
-0.1603,-0.07667,-0.09557,1
-0.5671,0.003963,-0.2703,1
-0.9116,-0.0559,-0.291,1
-0.5146,0.03451,-0.5708,1
-0.473,0.1274,-0.5488,1
-0.9519,-0.06934,-0.412,1
-0.324,-0.08034,-0.1347,1
0.2417,0.0174,0.04859,1
-0.4498,-0.01925,-0.0186,1
-0.2995,0.02351,-0.04304,1
-0.1627,0.00885,0.0547,1
-0.2274,0.0455,-0.01494,1
-0.3008,-0.07301,-0.1066,1
0.1061,-0.05468,-0.1017,1
0.1159,-0.1341,-0.07114,1
0.194,-0.1292,-0.1212,1
0.4445,-0.06201,-0.007605,1
1.008,-0.1561,0.04126,1
0.6925,-0.2135,0.321,1
0.5752,-0.1463,0.5837,1
0.6449,0.1371,0.4261,1
-0.3008,0.4377,-0.5501,1
0.7927,-0.095,-0.2214,1
-0.7638,1.254,-0.7003,1
-0.2763,0.5012,-0.3827,1
-0.2629,-0.1121,0.2746,1
-1.156,0.2227,0.4127,1
-0.8456,0.2288,0.15,1
-0.1102,0.1897,0.02049,1
0.4922,-0.06323,0.106,1
0.4347,-0.1866,0.08525,1
0.3187,-0.1463,0.2465,1
-0.1786,-0.03025,0.1024,1
-0.3582,-0.07789,-0.03326,1
-0.1688,-0.01925,-0.3338,1
0.26,0.02107,-0.2129,1
0.8929,-0.1683,-0.2813,1
0.6119,-0.2111,-0.0002749,1
0.3871,-0.06568,-0.1041,1
0.09265,-0.1512,-0.06747,1
-0.1077,-0.2612,0.06936,1
0.4848,-0.2159,-0.09557,1
0.3443,-0.02169,0.1219,1
-0.6098,0.0455,-0.01371,1
-0.2397,0.1322,-0.5708,1
0.5166,0.05283,-0.2202,1
-0.7516,-0.04613,-0.3815,1
-0.7516,-0.08034,-0.06625,1
0.4298,-0.02902,0.0657,1
0.4433,-0.03269,0.2099,1
0.122,0.04061,0.06326,1
0.08165,0.03328,-0.07847,1
-0.1761,0.01985,-0.1725,1
0.01934,-0.06323,-0.1615,1
0.2686,-0.1304,-0.3314,1
0.2283,-0.1769,-0.1212,1
0.1574,-0.1133,0.02782,1
-0.1041,-0.2783,0.0938,1
0.2747,-0.3699,0.1769,1
0.3529,-0.2721,-0.03571,1
0.3969,-0.3198,0.02294,1
0.2356,-0.2831,-0.06991,1
0.04988,-0.1964,-0.1567,1
0.3956,-0.15,0.01194,1
1.05,-0.06323,0.194,1
1.543,0.05528,0.1818,1
1.008,0.1029,-0.02715,1
0.9601,0.1078,-0.2214,1
0.6033,-0.03758,-0.005162,1
0.1427,-0.1292,-0.03326,1
0.2405,-0.02902,-0.2556,1
-0.4975,-0.04368,-0.3717,1
0.02178,-0.1927,-0.3778,1
-0.8334,-0.09255,-0.3863,1
-0.7809,0.02229,-0.368,1
-0.001428,0.03817,-0.4755,1
0.7756,-0.1817,-0.1982,1
0.5642,0.1396,0.8427,1
-0.3044,0.5611,0.02172,1
-0.528,0.1689,-0.2898,1
-0.4889,0.2813,-0.05525,1
-0.4327,0.1188,-0.02349,1
-0.1969,-0.1695,-0.07236,1
-0.2604,0.02229,0.09991,1
-0.5451,0.08704,0.08769,1
-0.4852,0.1946,0.004612,1
-0.8114,0.4316,0.04249,1
-0.9299,0.6173,0.1097,1
-0.9458,0.5134,0.1842,1
-0.1908,0.2837,-0.2031,1
-0.5194,0.4242,0.1989,1
0.6155,-0.09011,-0.6857,1
0.9821,0.3167,-0.07236,1
0.05233,0.5757,0.172,1
0.04011,0.7895,0.3357,1
1.03,0.9227,0.7731,1
1.382,0.5745,0.4188,1
0.9686,0.1371,-0.5171,1
0.1769,0.05894,-0.7834,1
0.3956,0.1078,-0.6453,1
0.133,0.1432,-0.2886,1
0.2417,0.1041,0.02049,1
0.2075,0.09926,0.1341,1
-0.6392,0.1212,0.1647,1
-0.8444,-0.007033,0.02049,1
-0.776,0.02351,0.1549,1
-0.1126,0.3583,0.5092,1
-0.6331,0.627,0.6509,1
-0.8102,0.9203,0.9307,1
-0.5866,0.8323,1.041,1
-1.169,0.3974,0.6338,1
-0.6062,1.375,0.861,1
0.1782,1.777,0.6998,1
-0.2873,1.003,0.4347,1
0.111,0.4145,0.2673,1
0.2967,0.07727,0.1451,1
0.563,-0.2697,-0.03448,1
1.182,-1.056,-0.4755,1
0.271,-0.2563,0.1647,1
-0.7088,0.3167,0.9172,1
-0.9092,0.5892,1.204,1
-1.435,0.175,0.8794,1
-1.009,-0.4542,0.321,1
-0.5769,-0.2184,0.1158,1
-0.7931,0.2825,0.3687,1
-1.11,0.5916,0.5874,1
-1.727,0.8054,0.9734,1
-2.038,0.3326,1.224,1
-1.907,0.263,1.389,1
-1.871,0.0565,1.254,1
-1.508,-0.2477,1.026,1
-0.8957,0.2251,0.6362,1
-0.6013,0.7199,0.1158,1
-0.6697,-0.2636,-0.3167,1
-0.3386,-0.602,-0.4083,1
-0.1236,-0.139,-0.1994,1
-0.4254,-0.398,-0.2568,1
-0.6294,-0.6399,-0.5415,1
-1.045,0.6173,-0.489,1
-1.162,-0.2257,-0.682,1
-1.245,-0.6558,-0.5,1
-1.723,0.4572,-0.04426,1
-1.046,2.474,-0.1273,1
-0.7015,1.835,0.007055,1
-0.3704,0.5049,0.3601,1
-0.2421,0.2666,0.1537,1
0.3492,0.3741,-0.0002749,1
0.05966,0.0455,-0.0858,1
-0.1737,0.1176,-0.1298,1
-1.05,0.05161,-0.04548,1
-0.5488,-0.376,0.0009468,1
0.1794,-0.2697,-0.1115,1
-0.08695,-0.1878,-0.1359,1
-0.07229,-0.1255,-0.1078,1
-0.1603,-0.1365,-0.1469,1
-0.159,-0.1035,-0.131,1
0.1354,-0.2294,0.06814,1
0.1513,-0.06323,0.06936,1
0.04866,-0.01925,0.06326,1
-0.01242,-0.01558,0.01316,1
-0.1835,-0.08034,0.07547,1
-0.1786,0.07971,-0.04792,1
0.04011,-0.09378,0.06814,1
0.2173,-0.332,0.2221,1
0.4653,-0.04246,0.09746,1
0.05477,-0.01436,0.07792,1
0.2588,-0.1097,0.07792,1
0.6436,-0.3393,0.3149,1
1.708,-0.453,0.1854,1
0.5508,-0.2294,0.1573,1
0.07798,-0.1878,0.04615,1
0.6351,-0.03513,-0.1334,1
0.2674,-0.07545,-0.02104,1
-0.07962,-0.1585,0.05592,1
0.08287,-0.1707,-0.03571,1
-0.1126,-0.1793,-0.00394,1
-0.09428,-0.2624,-0.05892,1
0.3846,-0.4249,-0.05403,1
0.4079,-0.3381,0.01439,1
0.3675,-0.4053,-0.02715,1
0.6473,-0.5825,-0.1163,1
0.5936,-0.795,-0.1567,1
-0.2861,-0.2135,-0.1041,1
-0.2629,-0.08889,0.01194,1
-0.2238,-0.03513,-0.05647,1
-0.605,0.1164,-0.142,1
-0.5585,-0.1048,-0.05892,1
-0.2299,-0.1268,-0.09679,1
0.2869,-0.3174,-0.06625,1
0.6473,-0.5825,-0.1041,1
0.91,-0.569,-0.06625,1
0.9259,-0.4444,-0.006384,1
1.038,-0.2941,-0.1041,1
0.7218,-0.1365,-0.03693,1
0.2234,-0.03635,-0.06258,1
0.4726,-0.09866,-0.09435,1
0.381,-0.1915,-0.1762,1
-0.0674,-0.1866,-0.1701,1
-0.3643,-0.09133,-0.09801,1
0.7328,-0.5678,-0.08824,1
1.229,0.1335,-0.1041,1
1.239,0.1212,-0.1481,1
-0.258,0.1555,-0.2177,1
-0.2494,0.2117,-0.1652,1
-0.302,0.1958,-0.1505,1
-0.5695,0.04917,-0.06869,1
-1.134,0.4328,0.02049,1
-0.3557,0.1994,-0.1334,1
-0.3325,-0.1121,-0.08702,1
-0.2226,-0.0107,-0.1102,1
-0.1212,0.07605,-0.2801,1
0.2185,-0.07056,-0.4169,1
1.075,-0.5092,-0.4413,1
1.236,-0.1878,-0.3729,1
1.175,-0.3381,-0.4193,1
0.8965,-0.3283,-0.2495,1
0.8293,-0.3491,-0.3069,1
0.5606,-0.3174,-0.3766,1
0.3761,-0.005811,-0.7516,1
0.06332,-0.002146,-0.7211,1
0.1415,0.1054,-0.6111,1
0.4799,0.1506,-0.5158,1
0.7499,0.3143,-0.5244,1
0.392,0.5476,-0.6185,1
-0.02831,0.2605,-0.368,1
0.2612,0.04795,-0.3497,1
0.1427,-0.03269,-0.2898,1
-0.2446,0.2165,-0.3265,1
-0.07107,0.252,-0.2764,1
-0.6868,0.1946,-0.3973,1
-1.037,0.04184,-0.8799,1
-0.8139,-0.02902,-0.583,1
-0.2262,0.07971,-0.2434,1
-0.5304,-0.02902,-0.2471,1
-0.5121,-0.03025,-0.1359,1
-4.536,-0.05835,-0.1041,1
-5.037,-1.961,-0.5635,1
1.373,-1.807,-0.7235,1
-4.198,-0.5849,0.343,1
-27.8,4.544,-1.328,1
-10.38,1.72,-0.4865,1
-6.617,-4.014,0.6472,1
-8.615,-7.262,0.2832,1
-2.958,-4.703,-1.471,1
3.322,-3.295,-3.882,1
-0.5414,-5.683,-4.843,1
0.4567,-4.079,-4.29,1
-0.6538,-1.374,-2.724,1
-1.141,6.329,-0.3668,1
0.3688,-1.226,-1.41,1
-1.634,-3.717,-1.405,1
-0.9519,-1.931,-0.6014,1
0.08165,-1.45,-0.7064,1
-0.04297,-1.507,-1.079,1
-0.3008,-0.7034,-0.8848,1
-0.875,0.1359,-0.5452,1
-1.403,-0.04857,-0.627,1
-1.022,0.6014,-0.6417,1
-0.7797,-0.07056,-1.078,1
-1.176,-1.441,-1.967,1
-1.356,-0.8073,-2.115,1
